,Neighborhoods,Residence Type,Residence Name,Venue,LatNeigh,LongNeigh,LatRes,LongRes,LatVen,LongVen
311,Kalideres,Apartement,Palm Mansion Apartment,Fast Food Restaurant,-6.13700575,106.70159379305983,-6.1321887317276795,106.70543639596046,-6.131090376451899,106.7039967934933
312,Kalideres,Apartement,Palm Mansion Apartment,Asian Restaurant,-6.13700575,106.70159379305983,-6.1321887317276795,106.70543639596046,-6.1338911541891585,106.71429510251384
313,Kalideres,Apartement,Palm Mansion Apartment,Asian Restaurant,-6.13700575,106.70159379305983,-6.1321887317276795,106.70543639596046,-6.13207281341621,106.70991875841287
314,Kalideres,Apartement,Palm Mansion Apartment,Dumpling Restaurant,-6.13700575,106.70159379305983,-6.1321887317276795,106.70543639596046,-6.131079310138628,106.7081369847249
315,Kalideres,Apartement,Palm Mansion Apartment,Donut Shop,-6.13700575,106.70159379305983,-6.1321887317276795,106.70543639596046,-6.1310184326567985,106.70392245641234
316,Kalideres,Apartement,Palm Mansion Apartment,Steakhouse,-6.13700575,106.70159379305983,-6.1321887317276795,106.70543639596046,-6.13420778911685,106.70278177632238
317,Kalideres,Apartement,Palm Mansion Apartment,Chinese Restaurant,-6.13700575,106.70159379305983,-6.1321887317276795,106.70543639596046,-6.129059893622063,106.7042674380324
318,Kalideres,Apartement,Palm Mansion Apartment,Noodle House,-6.13700575,106.70159379305983,-6.1321887317276795,106.70543639596046,-6.132186147663866,106.70946157441558
319,Kalideres,Apartement,Palm Mansion Apartment,Soup Place,-6.13700575,106.70159379305983,-6.1321887317276795,106.70543639596046,-6.1315833539476605,106.70986720592255
320,Kalideres,Apartement,Palm Mansion Apartment,Indonesian Restaurant,-6.13700575,106.70159379305983,-6.1321887317276795,106.70543639596046,-6.132079143469481,106.70996256743753
321,Kalideres,Apartement,Palm Mansion Apartment,Snack Place,-6.13700575,106.70159379305983,-6.1321887317276795,106.70543639596046,-6.132192130704635,106.71001439436685
322,Kalideres,Apartement,Palm Mansion Apartment,Food Truck,-6.13700575,106.70159379305983,-6.1321887317276795,106.70543639596046,-6.128116065637302,106.70841928223768
323,Kalideres,Apartement,Palm Mansion Apartment,Food Court,-6.13700575,106.70159379305983,-6.1321887317276795,106.70543639596046,-6.1280738385085005,106.70864962262614
324,Kalideres,Apartement,Palm Mansion Apartment,Asian Restaurant,-6.13700575,106.70159379305983,-6.1321887317276795,106.70543639596046,-6.127375253114412,106.70820621759275
325,Kalideres,Apartement,Palm Mansion Apartment,Noodle House,-6.13700575,106.70159379305983,-6.1321887317276795,106.70543639596046,-6.131086699996842,106.71138749251868
326,Kalideres,Apartement,Palm Mansion Apartment,Café,-6.13700575,106.70159379305983,-6.1321887317276795,106.70543639596046,-6.128683230107896,106.71103365978665
327,Kalideres,Apartement,Palm Mansion Apartment,Indonesian Restaurant,-6.13700575,106.70159379305983,-6.1321887317276795,106.70543639596046,-6.139638900756836,106.7064437866211
328,Kalideres,Apartement,Palm Mansion Apartment,Asian Restaurant,-6.13700575,106.70159379305983,-6.1321887317276795,106.70543639596046,-6.137672581461159,106.69962621805975
329,Kalideres,Apartement,Palm Mansion Apartment,Food Truck,-6.13700575,106.70159379305983,-6.1321887317276795,106.70543639596046,-6.137594787389204,106.6992519303928
330,Kalideres,Apartement,Palm Mansion Apartment,Café,-6.13700575,106.70159379305983,-6.1321887317276795,106.70543639596046,-6.136936265532798,106.71224872246086
331,Kalideres,Apartement,Lottemart taman surya project,Noodle House,-6.13700575,106.70159379305983,-6.1317340361494725,106.70484327860069,-6.132294913089237,106.70974817967685
332,Kalideres,Apartement,Lottemart taman surya project,Noodle House,-6.13700575,106.70159379305983,-6.1317340361494725,106.70484327860069,-6.13159595941214,106.70866246256556
333,Kalideres,Apartement,Lottemart taman surya project,Indonesian Restaurant,-6.13700575,106.70159379305983,-6.1317340361494725,106.70484327860069,-6.137413693889338,106.70274565571746
334,Kalideres,Apartement,Lottemart taman surya project,Noodle House,-6.13700575,106.70159379305983,-6.1317340361494725,106.70484327860069,-6.1321456008628195,106.71034524122149
335,Kalideres,Apartement,Lottemart taman surya project,Fried Chicken Joint,-6.13700575,106.70159379305983,-6.1317340361494725,106.70484327860069,-6.138322943438788,106.70495268847893
336,Kalideres,Apartement,Lottemart taman surya project,Food Court,-6.13700575,106.70159379305983,-6.1317340361494725,106.70484327860069,-6.130676731054951,106.70382429587744
337,Kalideres,Apartement,Lottemart taman surya project,Asian Restaurant,-6.13700575,106.70159379305983,-6.1317340361494725,106.70484327860069,-6.132760950833295,106.71146555333513
338,Kalideres,Apartement,Lottemart taman surya project,Pizza Place,-6.13700575,106.70159379305983,-6.1317340361494725,106.70484327860069,-6.129979704097857,106.71015259957132
339,Kalideres,Apartement,Lottemart taman surya project,Noodle House,-6.13700575,106.70159379305983,-6.1317340361494725,106.70484327860069,-6.1336116196534505,106.71359706861028
340,Kalideres,Apartement,Lottemart taman surya project,Fast Food Restaurant,-6.13700575,106.70159379305983,-6.1317340361494725,106.70484327860069,-6.131090376451899,106.7039967934933
341,Kalideres,Apartement,Lottemart taman surya project,Asian Restaurant,-6.13700575,106.70159379305983,-6.1317340361494725,106.70484327860069,-6.13207281341621,106.70991875841287
342,Kalideres,Apartement,Lottemart taman surya project,Dumpling Restaurant,-6.13700575,106.70159379305983,-6.1317340361494725,106.70484327860069,-6.131079310138628,106.7081369847249
343,Kalideres,Apartement,Lottemart taman surya project,Donut Shop,-6.13700575,106.70159379305983,-6.1317340361494725,106.70484327860069,-6.1310184326567985,106.70392245641234
344,Kalideres,Apartement,Lottemart taman surya project,Chinese Restaurant,-6.13700575,106.70159379305983,-6.1317340361494725,106.70484327860069,-6.129059893622063,106.7042674380324
345,Kalideres,Apartement,Lottemart taman surya project,Steakhouse,-6.13700575,106.70159379305983,-6.1317340361494725,106.70484327860069,-6.13420778911685,106.70278177632238
346,Kalideres,Apartement,Lottemart taman surya project,Noodle House,-6.13700575,106.70159379305983,-6.1317340361494725,106.70484327860069,-6.132186147663866,106.70946157441558
347,Kalideres,Apartement,Lottemart taman surya project,Soup Place,-6.13700575,106.70159379305983,-6.1317340361494725,106.70484327860069,-6.1315833539476605,106.70986720592255
348,Kalideres,Apartement,Lottemart taman surya project,Food Truck,-6.13700575,106.70159379305983,-6.1317340361494725,106.70484327860069,-6.128116065637302,106.70841928223768
349,Kalideres,Apartement,Lottemart taman surya project,Indonesian Restaurant,-6.13700575,106.70159379305983,-6.1317340361494725,106.70484327860069,-6.132079143469481,106.70996256743753
350,Kalideres,Apartement,Lottemart taman surya project,Snack Place,-6.13700575,106.70159379305983,-6.1317340361494725,106.70484327860069,-6.132192130704635,106.71001439436685
351,Kalideres,Apartement,Lottemart taman surya project,Food Court,-6.13700575,106.70159379305983,-6.1317340361494725,106.70484327860069,-6.1280738385085005,106.70864962262614
352,Kalideres,Apartement,Lottemart taman surya project,Asian Restaurant,-6.13700575,106.70159379305983,-6.1317340361494725,106.70484327860069,-6.127375253114412,106.70820621759275
353,Kalideres,Apartement,Lottemart taman surya project,Noodle House,-6.13700575,106.70159379305983,-6.1317340361494725,106.70484327860069,-6.131086699996842,106.71138749251868
354,Kalideres,Apartement,Lottemart taman surya project,Café,-6.13700575,106.70159379305983,-6.1317340361494725,106.70484327860069,-6.128683230107896,106.71103365978665
355,Kalideres,Apartement,Lottemart taman surya project,Café,-6.13700575,106.70159379305983,-6.1317340361494725,106.70484327860069,-6.132914451699626,106.69713865659574
356,Kalideres,Apartement,Lottemart taman surya project,Asian Restaurant,-6.13700575,106.70159379305983,-6.1317340361494725,106.70484327860069,-6.137672581461159,106.69962621805975
357,Kalideres,Apartement,Lottemart taman surya project,Indonesian Restaurant,-6.13700575,106.70159379305983,-6.1317340361494725,106.70484327860069,-6.139638900756836,106.7064437866211
358,Kalideres,Apartement,Lottemart taman surya project,Food Truck,-6.13700575,106.70159379305983,-6.1317340361494725,106.70484327860069,-6.137594787389204,106.6992519303928
359,Kalideres,Apartement,Lottemart taman surya project,Comfort Food Restaurant,-6.13700575,106.70159379305983,-6.1317340361494725,106.70484327860069,-6.123412209972924,106.70764764369088
360,Kalideres,Apartement,Lottemart taman surya project,Bakery,-6.13700575,106.70159379305983,-6.1317340361494725,106.70484327860069,-6.1333019049007005,106.69606091399332
361,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Sundanese Restaurant,-6.19257205,106.76972548969255,-6.188796487761869,106.7684368189706,-6.188104129082023,106.76859222846534
362,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Indonesian Restaurant,-6.19257205,106.76972548969255,-6.188796487761869,106.7684368189706,-6.186432887857397,106.76819530416093
363,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Asian Restaurant,-6.19257205,106.76972548969255,-6.188796487761869,106.7684368189706,-6.190826461865607,106.76146479606308
364,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Soup Place,-6.19257205,106.76972548969255,-6.188796487761869,106.7684368189706,-6.190350072947784,106.76521683618743
365,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Asian Restaurant,-6.19257205,106.76972548969255,-6.188796487761869,106.7684368189706,-6.193782351971153,106.76893710910173
366,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Noodle House,-6.19257205,106.76972548969255,-6.188796487761869,106.7684368189706,-6.190627623606798,106.77225593072482
367,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Café,-6.19257205,106.76972548969255,-6.188796487761869,106.7684368189706,-6.194803470057611,106.76902434643247
368,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Japanese Restaurant,-6.19257205,106.76972548969255,-6.188796487761869,106.7684368189706,-6.190483510859996,106.76268109286525
369,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Asian Restaurant,-6.19257205,106.76972548969255,-6.188796487761869,106.7684368189706,-6.193889774036539,106.76895655472596
370,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Seafood Restaurant,-6.19257205,106.76972548969255,-6.188796487761869,106.7684368189706,-6.197062028571056,106.76765447093206
371,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Seafood Restaurant,-6.19257205,106.76972548969255,-6.188796487761869,106.7684368189706,-6.197455025573885,106.76597271967852
372,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Indonesian Restaurant,-6.19257205,106.76972548969255,-6.188796487761869,106.7684368189706,-6.180800322969396,106.7666496568459
373,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Indonesian Restaurant,-6.19257205,106.76972548969255,-6.188796487761869,106.7684368189706,-6.190229129770589,106.76661664571039
374,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Restaurant,-6.19257205,106.76972548969255,-6.188796487761869,106.7684368189706,-6.183139609558462,106.76159227209106
375,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Noodle House,-6.19257205,106.76972548969255,-6.188796487761869,106.7684368189706,-6.190385275446014,106.76563297780041
376,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Noodle House,-6.19257205,106.76972548969255,-6.188796487761869,106.7684368189706,-6.190624677302582,106.77218643707954
377,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Indonesian Restaurant,-6.19257205,106.76972548969255,-6.188796487761869,106.7684368189706,-6.190380437151463,106.76264207388853
378,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Fast Food Restaurant,-6.19257205,106.76972548969255,-6.188796487761869,106.7684368189706,-6.189804418494635,106.76446415466582
379,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Noodle House,-6.19257205,106.76972548969255,-6.188796487761869,106.7684368189706,-6.18594,106.77456
380,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Chinese Restaurant,-6.19257205,106.76972548969255,-6.188796487761869,106.7684368189706,-6.190457652135047,106.76328614845652
381,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Asian Restaurant,-6.19257205,106.76972548969255,-6.188796487761869,106.7684368189706,-6.195883496782341,106.76352743914723
382,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Fast Food Restaurant,-6.19257205,106.76972548969255,-6.188796487761869,106.7684368189706,-6.1898769906619515,106.76434145001953
383,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Noodle House,-6.19257205,106.76972548969255,-6.188796487761869,106.7684368189706,-6.189539026655016,106.77042613740667
384,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Food Truck,-6.19257205,106.76972548969255,-6.188796487761869,106.7684368189706,-6.191718680666129,106.76668000592252
385,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Food Truck,-6.19257205,106.76972548969255,-6.188796487761869,106.7684368189706,-6.187408849967619,106.76097189905532
386,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Café,-6.19257205,106.76972548969255,-6.188796487761869,106.7684368189706,-6.1920133552837076,106.76769953181032
387,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Café,-6.19257205,106.76972548969255,-6.188796487761869,106.7684368189706,-6.189562184188185,106.77167399922861
388,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Japanese Restaurant,-6.19257205,106.76972548969255,-6.188796487761869,106.7684368189706,-6.189387948549688,106.77181800299947
389,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Seafood Restaurant,-6.19257205,106.76972548969255,-6.188796487761869,106.7684368189706,-6.18578333148434,106.7747588975414
390,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Indonesian Restaurant,-6.19257205,106.76972548969255,-6.188796487761869,106.7684368189706,-6.18581042180168,106.77155303613284
391,Kebon Jeruk,Apartement,Apartment Kedoya Elok South Tower,Sundanese Restaurant,-6.19257205,106.76972548969255,-6.188673341611674,106.76780074410824,-6.188104129082023,106.76859222846534
392,Kebon Jeruk,Apartement,Apartment Kedoya Elok South Tower,Asian Restaurant,-6.19257205,106.76972548969255,-6.188673341611674,106.76780074410824,-6.190826461865607,106.76146479606308
393,Kebon Jeruk,Apartement,Apartment Kedoya Elok South Tower,Indonesian Restaurant,-6.19257205,106.76972548969255,-6.188673341611674,106.76780074410824,-6.186432887857397,106.76819530416093
394,Kebon Jeruk,Apartement,Apartment Kedoya Elok South Tower,Soup Place,-6.19257205,106.76972548969255,-6.188673341611674,106.76780074410824,-6.190350072947784,106.76521683618743
395,Kebon Jeruk,Apartement,Apartment Kedoya Elok South Tower,Asian Restaurant,-6.19257205,106.76972548969255,-6.188673341611674,106.76780074410824,-6.193782351971153,106.76893710910173
396,Kebon Jeruk,Apartement,Apartment Kedoya Elok South Tower,Noodle House,-6.19257205,106.76972548969255,-6.188673341611674,106.76780074410824,-6.190627623606798,106.77225593072482
397,Kebon Jeruk,Apartement,Apartment Kedoya Elok South Tower,Japanese Restaurant,-6.19257205,106.76972548969255,-6.188673341611674,106.76780074410824,-6.190483510859996,106.76268109286525
398,Kebon Jeruk,Apartement,Apartment Kedoya Elok South Tower,Café,-6.19257205,106.76972548969255,-6.188673341611674,106.76780074410824,-6.194803470057611,106.76902434643247
399,Kebon Jeruk,Apartement,Apartment Kedoya Elok South Tower,Asian Restaurant,-6.19257205,106.76972548969255,-6.188673341611674,106.76780074410824,-6.193889774036539,106.76895655472596
400,Kebon Jeruk,Apartement,Apartment Kedoya Elok South Tower,Seafood Restaurant,-6.19257205,106.76972548969255,-6.188673341611674,106.76780074410824,-6.197062028571056,106.76765447093206
401,Kebon Jeruk,Apartement,Apartment Kedoya Elok South Tower,Indonesian Restaurant,-6.19257205,106.76972548969255,-6.188673341611674,106.76780074410824,-6.180800322969396,106.7666496568459
402,Kebon Jeruk,Apartement,Apartment Kedoya Elok South Tower,Seafood Restaurant,-6.19257205,106.76972548969255,-6.188673341611674,106.76780074410824,-6.197455025573885,106.76597271967852
403,Kebon Jeruk,Apartement,Apartment Kedoya Elok South Tower,Indonesian Restaurant,-6.19257205,106.76972548969255,-6.188673341611674,106.76780074410824,-6.190229129770589,106.76661664571039
404,Kebon Jeruk,Apartement,Apartment Kedoya Elok South Tower,Restaurant,-6.19257205,106.76972548969255,-6.188673341611674,106.76780074410824,-6.183139609558462,106.76159227209106
405,Kebon Jeruk,Apartement,Apartment Kedoya Elok South Tower,Noodle House,-6.19257205,106.76972548969255,-6.188673341611674,106.76780074410824,-6.190385275446014,106.76563297780041
406,Kebon Jeruk,Apartement,Apartment Kedoya Elok South Tower,Indonesian Restaurant,-6.19257205,106.76972548969255,-6.188673341611674,106.76780074410824,-6.190380437151463,106.76264207388853
407,Kebon Jeruk,Apartement,Apartment Kedoya Elok South Tower,Fast Food Restaurant,-6.19257205,106.76972548969255,-6.188673341611674,106.76780074410824,-6.189804418494635,106.76446415466582
408,Kebon Jeruk,Apartement,Apartment Kedoya Elok South Tower,Noodle House,-6.19257205,106.76972548969255,-6.188673341611674,106.76780074410824,-6.190624677302582,106.77218643707954
409,Kebon Jeruk,Apartement,Apartment Kedoya Elok South Tower,Chinese Restaurant,-6.19257205,106.76972548969255,-6.188673341611674,106.76780074410824,-6.190457652135047,106.76328614845652
410,Kebon Jeruk,Apartement,Apartment Kedoya Elok South Tower,Noodle House,-6.19257205,106.76972548969255,-6.188673341611674,106.76780074410824,-6.18594,106.77456
411,Kebon Jeruk,Apartement,Apartment Kedoya Elok South Tower,Asian Restaurant,-6.19257205,106.76972548969255,-6.188673341611674,106.76780074410824,-6.195883496782341,106.76352743914723
412,Kebon Jeruk,Apartement,Apartment Kedoya Elok South Tower,Fast Food Restaurant,-6.19257205,106.76972548969255,-6.188673341611674,106.76780074410824,-6.1898769906619515,106.76434145001953
413,Kebon Jeruk,Apartement,Apartment Kedoya Elok South Tower,Noodle House,-6.19257205,106.76972548969255,-6.188673341611674,106.76780074410824,-6.189539026655016,106.77042613740667
414,Kebon Jeruk,Apartement,Apartment Kedoya Elok South Tower,Food Truck,-6.19257205,106.76972548969255,-6.188673341611674,106.76780074410824,-6.191718680666129,106.76668000592252
415,Kebon Jeruk,Apartement,Apartment Kedoya Elok South Tower,Food Truck,-6.19257205,106.76972548969255,-6.188673341611674,106.76780074410824,-6.187408849967619,106.76097189905532
416,Kebon Jeruk,Apartement,Apartment Kedoya Elok South Tower,Café,-6.19257205,106.76972548969255,-6.188673341611674,106.76780074410824,-6.1920133552837076,106.76769953181032
417,Kebon Jeruk,Apartement,Apartment Kedoya Elok South Tower,Café,-6.19257205,106.76972548969255,-6.188673341611674,106.76780074410824,-6.189562184188185,106.77167399922861
418,Kebon Jeruk,Apartement,Apartment Kedoya Elok South Tower,Japanese Restaurant,-6.19257205,106.76972548969255,-6.188673341611674,106.76780074410824,-6.189387948549688,106.77181800299947
419,Kebon Jeruk,Apartement,Apartment Kedoya Elok South Tower,Seafood Restaurant,-6.19257205,106.76972548969255,-6.188673341611674,106.76780074410824,-6.18578333148434,106.7747588975414
420,Kebon Jeruk,Apartement,Apartment Kedoya Elok South Tower,Indonesian Restaurant,-6.19257205,106.76972548969255,-6.188673341611674,106.76780074410824,-6.18581042180168,106.77155303613284
421,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Sundanese Restaurant,-6.19257205,106.76972548969255,-6.188712776620953,106.76837991169724,-6.188104129082023,106.76859222846534
422,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Indonesian Restaurant,-6.19257205,106.76972548969255,-6.188712776620953,106.76837991169724,-6.186432887857397,106.76819530416093
423,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Asian Restaurant,-6.19257205,106.76972548969255,-6.188712776620953,106.76837991169724,-6.190826461865607,106.76146479606308
424,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Soup Place,-6.19257205,106.76972548969255,-6.188712776620953,106.76837991169724,-6.190350072947784,106.76521683618743
425,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Asian Restaurant,-6.19257205,106.76972548969255,-6.188712776620953,106.76837991169724,-6.193782351971153,106.76893710910173
426,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Noodle House,-6.19257205,106.76972548969255,-6.188712776620953,106.76837991169724,-6.190627623606798,106.77225593072482
427,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Japanese Restaurant,-6.19257205,106.76972548969255,-6.188712776620953,106.76837991169724,-6.190483510859996,106.76268109286525
428,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Café,-6.19257205,106.76972548969255,-6.188712776620953,106.76837991169724,-6.194803470057611,106.76902434643247
429,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Asian Restaurant,-6.19257205,106.76972548969255,-6.188712776620953,106.76837991169724,-6.193889774036539,106.76895655472596
430,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Seafood Restaurant,-6.19257205,106.76972548969255,-6.188712776620953,106.76837991169724,-6.197062028571056,106.76765447093206
431,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Indonesian Restaurant,-6.19257205,106.76972548969255,-6.188712776620953,106.76837991169724,-6.180800322969396,106.7666496568459
432,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Indonesian Restaurant,-6.19257205,106.76972548969255,-6.188712776620953,106.76837991169724,-6.190229129770589,106.76661664571039
433,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Restaurant,-6.19257205,106.76972548969255,-6.188712776620953,106.76837991169724,-6.183139609558462,106.76159227209106
434,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Noodle House,-6.19257205,106.76972548969255,-6.188712776620953,106.76837991169724,-6.190385275446014,106.76563297780041
435,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Noodle House,-6.19257205,106.76972548969255,-6.188712776620953,106.76837991169724,-6.190624677302582,106.77218643707954
436,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Indonesian Restaurant,-6.19257205,106.76972548969255,-6.188712776620953,106.76837991169724,-6.190380437151463,106.76264207388853
437,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Fast Food Restaurant,-6.19257205,106.76972548969255,-6.188712776620953,106.76837991169724,-6.189804418494635,106.76446415466582
438,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Noodle House,-6.19257205,106.76972548969255,-6.188712776620953,106.76837991169724,-6.18594,106.77456
439,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Chinese Restaurant,-6.19257205,106.76972548969255,-6.188712776620953,106.76837991169724,-6.190457652135047,106.76328614845652
440,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Asian Restaurant,-6.19257205,106.76972548969255,-6.188712776620953,106.76837991169724,-6.195883496782341,106.76352743914723
441,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Fast Food Restaurant,-6.19257205,106.76972548969255,-6.188712776620953,106.76837991169724,-6.1898769906619515,106.76434145001953
442,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Noodle House,-6.19257205,106.76972548969255,-6.188712776620953,106.76837991169724,-6.189539026655016,106.77042613740667
443,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Food Truck,-6.19257205,106.76972548969255,-6.188712776620953,106.76837991169724,-6.191718680666129,106.76668000592252
444,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Food Truck,-6.19257205,106.76972548969255,-6.188712776620953,106.76837991169724,-6.187408849967619,106.76097189905532
445,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Café,-6.19257205,106.76972548969255,-6.188712776620953,106.76837991169724,-6.1920133552837076,106.76769953181032
446,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Café,-6.19257205,106.76972548969255,-6.188712776620953,106.76837991169724,-6.189562184188185,106.77167399922861
447,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Japanese Restaurant,-6.19257205,106.76972548969255,-6.188712776620953,106.76837991169724,-6.189387948549688,106.77181800299947
448,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Seafood Restaurant,-6.19257205,106.76972548969255,-6.188712776620953,106.76837991169724,-6.18578333148434,106.7747588975414
449,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Indonesian Restaurant,-6.19257205,106.76972548969255,-6.188712776620953,106.76837991169724,-6.18581042180168,106.77155303613284
450,Kebon Jeruk,Apartement,Apartemen Kedoya Elok,Food Truck,-6.19257205,106.76972548969255,-6.188712776620953,106.76837991169724,-6.188774914372435,106.77303915870824
451,Kembangan,Apartement,The St. Moritz Penthouses & Residences,Australian Restaurant,-6.191395,106.74058588053123,-6.188982022067379,106.73930168151855,-6.1901321881712645,106.73829805851727
452,Kembangan,Apartement,The St. Moritz Penthouses & Residences,Food Court,-6.191395,106.74058588053123,-6.188982022067379,106.73930168151855,-6.190119885353741,106.73833664646789
453,Kembangan,Apartement,The St. Moritz Penthouses & Residences,American Restaurant,-6.191395,106.74058588053123,-6.188982022067379,106.73930168151855,-6.186963258254484,106.73892874596925
454,Kembangan,Apartement,The St. Moritz Penthouses & Residences,Fast Food Restaurant,-6.191395,106.74058588053123,-6.188982022067379,106.73930168151855,-6.1877647992655405,106.73905411831296
455,Kembangan,Apartement,The St. Moritz Penthouses & Residences,Fast Food Restaurant,-6.191395,106.74058588053123,-6.188982022067379,106.73930168151855,-6.187372902367157,106.73802796805398
456,Kembangan,Apartement,The St. Moritz Penthouses & Residences,Café,-6.191395,106.74058588053123,-6.188982022067379,106.73930168151855,-6.18921545372859,106.7383198269687
457,Kembangan,Apartement,The St. Moritz Penthouses & Residences,Chinese Restaurant,-6.191395,106.74058588053123,-6.188982022067379,106.73930168151855,-6.189225963887239,106.7384713470358
458,Kembangan,Apartement,The St. Moritz Penthouses & Residences,Asian Restaurant,-6.191395,106.74058588053123,-6.188982022067379,106.73930168151855,-6.1891841940491705,106.73853723963639
459,Kembangan,Apartement,The St. Moritz Penthouses & Residences,Food Court,-6.191395,106.74058588053123,-6.188982022067379,106.73930168151855,-6.187265146460391,106.73949748387257
460,Kembangan,Apartement,The St. Moritz Penthouses & Residences,Sushi Restaurant,-6.191395,106.74058588053123,-6.188982022067379,106.73930168151855,-6.1872768306602834,106.73953451777399
461,Kembangan,Apartement,The St. Moritz Penthouses & Residences,Italian Restaurant,-6.191395,106.74058588053123,-6.188982022067379,106.73930168151855,-6.1868905182724685,106.7393785445029
462,Kembangan,Apartement,The St. Moritz Penthouses & Residences,Japanese Restaurant,-6.191395,106.74058588053123,-6.188982022067379,106.73930168151855,-6.190382979223485,106.73842889977689
463,Kembangan,Apartement,The St. Moritz Penthouses & Residences,Korean Restaurant,-6.191395,106.74058588053123,-6.188982022067379,106.73930168151855,-6.189091369395195,106.73855491806408
464,Kembangan,Apartement,The St. Moritz Penthouses & Residences,American Restaurant,-6.191395,106.74058588053123,-6.188982022067379,106.73930168151855,-6.18925725211827,106.7383059801477
465,Kembangan,Apartement,The St. Moritz Penthouses & Residences,Restaurant,-6.191395,106.74058588053123,-6.188982022067379,106.73930168151855,-6.1879096,106.738556
466,Kembangan,Apartement,The St. Moritz Penthouses & Residences,Asian Restaurant,-6.191395,106.74058588053123,-6.188982022067379,106.73930168151855,-6.188042313484123,106.7383234328382
467,Kembangan,Apartement,The St. Moritz Penthouses & Residences,Chinese Restaurant,-6.191395,106.74058588053123,-6.188982022067379,106.73930168151855,-6.187509221660211,106.73895357159812
468,Kembangan,Apartement,The St. Moritz Penthouses & Residences,Udon Restaurant,-6.191395,106.74058588053123,-6.188982022067379,106.73930168151855,-6.187986802796118,106.73430086313037
469,Kembangan,Apartement,The St. Moritz Penthouses & Residences,Thai Restaurant,-6.191395,106.74058588053123,-6.188982022067379,106.73930168151855,-6.18777809164251,106.73869567019115
470,Kembangan,Apartement,The St. Moritz Penthouses & Residences,Japanese Restaurant,-6.191395,106.74058588053123,-6.188982022067379,106.73930168151855,-6.190174659505938,106.73832984004017
471,Kembangan,Apartement,The St. Moritz Penthouses & Residences,Sushi Restaurant,-6.191395,106.74058588053123,-6.188982022067379,106.73930168151855,-6.187777108477126,106.73383976371031
